LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
VA,VIRGINIA,5102160,LANCASTER CO PBLC SCHS,00889,Lancaster Primary,510216000889,No,1775577.96,26,1217344.85,118690.44,8,181673.43,5,209423.68,2,167136,1436932.77,12,266993.43,5,209423.68,2,167136,2080485.88,154366.7
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00890,Dryden Elementary,510219000890,No,1450094,23,988898,57676.11,8,167386,9,173765,2,120045,1161973,8,167386,9,173765,2,120045,1623169,57676.11
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00891,Elk Knob Elementary,510219000891,No,1120086,17,715783,67288.8,6,119394,9,183039,2,101870,859350,6,119394,9,183039,2,101870,1263653,67288.8
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00892,Elydale Middle,510219000892,No,850992,13,554997,37952.8,3,52362,7,139549,2,104084,638270,3,52362,7,139549,2,104084,934265,37952.8
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00894,Flatwoods Elementary,510219000894,No,1605922,26,1048588,77313.96,10,232012,9,210891,2,114431,1221818,10,232012,9,210891,2,114431,1779152,77313.96
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00896,Jonesville Middle,510219000896,No,1420795,23,1019781,64471.11,5,92863,8,203357,2,104794,1069815,5,92863,8,203357,2,104794,1470829,64471.11
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00900,Pennington Middle,510219000900,No,1612188,29,1174644,116558,7,164030,7,165288,2,108226,1224678,7,164030,7.1,165288,2,108226,1662222,116558
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00901,Rose Hill Elementary,510219000901,No,1085324,18,709172,56242.94,8,158779,7,117245,2,100128,802080,8,158779,7,117245,2,100128,1178232,56242.94
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00902,St. Charles Elementary,510219000902,No,869479,13,541332,38653.48,5.8,81016,6,115152,2,131979,583677,5,81016,6,115152,2,131979,911824,38653.48
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,00904,Thomas Walker High,510219000904,No,1621987,27,1151996,124949.24,4,111810,8,190727,3,167454,1151996,4,111810,8,190727,3,167454,1621987,124949.24
VA,VIRGINIA,5102190,LEE CO PBLC SCHS,02152,Lee High,510219002152,No,3127145,51,2140033,253911.24,14,342080,14,227410,7,417622,2140033,14,342080,14,227410,7,417622,3127145,253911.24
VA,VIRGINIA,5102220,LEXINGTON CITY PBLC SCHS,00905,Harrington Waddell Elementary,510222000905,No,1627292.43,23.5,1235876.14,578656.11,4,62053.86,8,236693.51,2,92668.92,1357800.86,4,62053.86,10,248527.01,2,92668.92,1761050.65,594843.25
VA,VIRGINIA,5102220,LEXINGTON CITY PBLC SCHS,00907,Lylburn Downing Middle,510222000907,No,1138680.64,15,810514.3,272308.75,1,26872.8,6.5,198896.82,2,102396.72,810514.3,1,26872.8,6.5,198896.82,2,102396.72,1138680.64,278190.42
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00134,Ashburn Elementary,510225000134,No,2888291.87,34,2329170,46543.25,5,116508.24,3,221740.63,2,220873,2840012,12,280058.04,3,221740.63,2,220873,3562683.67,50567.84
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00908,Aldie Elementary,510225000908,No,735332.48,6.5,475679,11081.57,2,46122.48,1,83963,1,129568,559154,4,90193.77,1,83963,1,129568,862878.77,12274.58
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00911,Banneker Elementary,510225000911,No,795311.78,8.5,574185,13569.47,2,50061.78,1,62840,1,108225,705529,3,71317.26,1,62840,1,108225,947911.26,13869.07
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00912,Blue Ridge Middle,510225000912,No,4923832.73,51.6,3769657.6,73309.99,4,97958.7,6,486660.43,6,569556,4952391.6,17,381932.27,6,486660.43,6,569556,6390540.3,75659.96
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00913,Broad Run High,510225000913,No,7522199.74,87.3,6105631.79,125754.42,3,80755.65,9,648905.85,6,686906.45,7534750.79,17,417622.49,9,648905.85,6,686906.45,9288185.58,127818.61
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00914,Catoctin Elementary,510225000914,No,2906155.38,34,2369684,45724.56,4,103030.38,3,217984,2,215457,2956319,12,312878.7,3,217984,2,215457,3702638.7,50076.47
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00917,Emerick Elementary,510225000917,No,2382630.09,26,1865082,33589.21,3,82359.29,2.6,211107.8,2,224081,2127496,7,173446.49,2.6,211107.8,2,224081,2736131.29,34184
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00918,Guilford Elementary,510225000918,No,2692133.43,34,2140784,44670.6,5,115967.43,3,239308,2,196074,2368712,10,246683.88,3,239308,2,196074,3050777.88,47674.3
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00919,Hamilton Elementary,510225000919,No,846539.75,8,607963,11942.1,2,41785.75,1,67223,1,129568,870747.99,7,151460.83,1,67223,1,129568,1218999.82,12032.05
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00921,J. Lupton Simpson Middle,510225000921,No,5157104.54,59.3,3999853.6,97721.52,4,95479.29,7,507728.65,6,554043,5308997.06,18,425451.67,7,507728.65,6,554043,6796220.38,103109.78
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00922,Lincoln Elementary,510225000922,No,692248.24,6,458094,7299.36,1,20981.74,1,83604.5,1,129568,528259,1,20981.74,1,83604.5,1,129568,762413.24,7448.79
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00923,Loudoun County High,510225000923,No,7780488.18,86.4,6275091.4,105025.28,3,83184.84,9,628368.94,7,793843,7959964.17,16,417029.85,9,628368.94,7,793843,9799205.96,107830.99
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00924,Loudoun Valley High,510225000924,No,7156345.45,77.2,5681409.2,106386.08,3,74714.94,9,705417.31,7,694804,7355740.6,23,541553.04,9,705417.31,7,694804,9297514.95,108536.71
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00925,Lovettsville Elementary,510225000925,No,2344436.16,26,1809973,38187.21,4,90722.16,3,230335,2,213406,2209148,9,199339.92,3,230335,2,213406,2852228.92,38850
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00926,Lucketts Elementary,510225000926,No,1468312.46,16,1175005,21631.21,1,20978.46,2,142761,1,129568,1430248,3,70901.46,2,142761,1,129568,1773478.46,21717.2
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00928,Park View High,510225000928,No,7899936.91,98.2,6450945.23,129951.9,3,73758.33,10,663812.21,7,711421.14,7807402.29,17,424506.41,10,663812.21,7,711421.14,9607142.05,249046.7
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00929,Rolling Ridge Elementary,510225000929,No,2448920.61,33,1929725,30368.75,5,120107.61,3,190266,2,208822,2373943.46,13,315963.98,3,190266,2,208822,3088995.44,53464.66
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00930,Round Hill Elementary,510225000930,No,2656393.21,27,2010427,38044.46,4,116407.8,4,292928.41,2,236630,2670124,14,354961.71,4,292928.41,2,236630,3554644.12,39153.99
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00931,Seneca Ridge Middle,510225000931,No,4948659.28,57.5,3872457.1,89067.36,4,98550,7,454619.18,6,523033,4862811.1,16,396706.4,7,454619.18,6,523033,6237169.68,91075.65
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00932,Sterling Elementary,510225000932,No,2152858.53,27.5,1634909.5,33663.35,4,98160.12,3,217726.91,2,202062,1977087.99,6.8,157127.02,3,217726.91,2,202062,2554003.92,34099.6
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00933,Sterling Middle,510225000933,No,5209490.29,62.4,4089638.3,81798.16,4,124034.22,7,461327.77,6,534490,5386452.26,19,456485.2,7,461327.77,6,534490,6838755.23,149939.58
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00934,Sugarland Elementary,510225000934,No,2567685.34,32,2029443,42764.48,4,92459.34,3,226757,2,219026,2512389.99,9.8,228536.37,3,226757,2,219026,3186709.36,56563.24
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00935,Sully Elementary,510225000935,No,2088022.61,26,1590676,32548.43,4,88534.61,3,193085,2,215727,2232301,10,210630.23,3,193085,2,215727,2851743.23,40943.72
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,00936,Waterford Elementary,510225000936,No,841307.28,8,593035,10639.94,2,51649.28,1,85752,1,110871,676054,3,72904.76,1,85752,1,110871,945581.76,10787.48
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01131,Farmwell Station Middle,510225001131,No,5336685.92,60.1,4097681.5,90402.32,4,106881.12,7,496391.3,6,635732,4864826.5,17,419281.65,7,496391.3,6,635732,6416231.45,91973.66
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01143,Ball's Bluff Elementary,510225001143,No,2894683.01,32,2299969,47637.3,5,115488.99,3,246608.02,2,232617,2952462.32,11,251968.86,3,246608.02,2,232617,3683656.2,51292.5
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01148,Sanders Corner Elementary,510225001148,No,2700265.96,31.1,2220180,39909.31,4,82756.35,3,181435.61,2,215894,2840760.5,14,328534.38,3,181435.61,2,215894,3566624.49,44339.15
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01158,Potowmack Elementary,510225001158,No,2693838.42,33,2115033,43046.96,5,117172.42,3,243547,2,218086,2617637.19,11,249373.87,3,243547,2,218086,3328644.06,43643.91
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01627,Potomac Falls High,510225001627,No,8082716.47,96.8,6625094.2,137006.52,3,72890.01,10,669610.26,7,715122,8297865.94,25,566250.46,10,669610.26,7,715122,10248848.66,138315.45
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01632,Dominion Trail Elementary,510225001632,No,2852524.12,36.2,2334975.4,49084.13,3,71694.72,3,216345,2,229509,2872639.4,10,257846.49,3,216345,2,229509,3576339.89,52828.15
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01633,Lowes Island Elementary,510225001633,No,2640024.66,35,2121244,46102.25,4,82554.66,3,205819,2,230407,2417075,11,236831.3,3,205819,2,230407,3090132.3,46840.72
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01845,Evergreen Mill Elementary,510225001845,No,2524534.37,27.6,1973006.99,40769.89,5,116395.38,3,204725,2,230407,2578236.99,14,322078.14,3,204725,2,230407,3335447.13,41839
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01852,Leesburg Elementary,510225001852,No,2525286.14,27.6,1977726.49,34935.92,4,95605.65,3,232621,2,219333,2499486.49,10,236150.64,3,232621,2,219333,3187591.13,35903.23
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01853,Meadowland Elementary,510225001853,No,2176840.3,25,1641320,35835.26,4,102300.3,3,233646,2,199574,1925143,7,174586.32,3,233646,2,199574,2532949.32,38508.99
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01855,Hillside Elementary,510225001855,No,2982919.15,36.5,2401039,46914.01,3,68686.92,3,212250.23,3,300943,2873865,9,206652.06,3,212250.23,3,300943,3593710.29,47934.62
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01913,Harper Park Middle,510225001913,No,5353460.62,60.3,4212043.3,81351.23,4,84532.47,7,522788.85,6,534096,5572397.3,18,429716.13,7,522788.85,6,534096,7058998.28,86882.47
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01914,Horizon Elementary,510225001914,No,2845465.57,35.2,2271224.6,47421.87,5,117150.03,3,236217.94,2,220873,3000490.46,18,427461.3,3,236217.94,2,220873,3885042.7,52204.81
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,01915,Cedar Lane Elementary,510225001915,No,3288974.91,38.5,2617007,54492.64,4,101582.91,3,241787,3,328598,3359083.46,15,350884.17,3,241787,3,328598,4280352.63,55468
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02153,Algonkian Elementary,510225002153,No,2357864.63,27.5,1828990,35242.59,3,84933.63,3,232036,2,211905,2310008.95,13,313407.09,3,232036,2,211905,3067357.04,35746.59
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02154,Cool Spring Elementary,510225002154,No,2700488.36,31,2071901,37510.9,4,110102.76,3.6,308171.6,2,210313,2843447,11,261786.59,3.6,308171.6,2,210313,3623718.19,38780.66
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02282,Eagle Ridge Middle,510225002282,No,6060027.53,73.6,4854016.2,100212.3,4,85323.78,8,584097.55,6,536590,5627219.2,15,343321.2,8,584097.55,6,536590,7091227.95,102062.27
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02283,Forest Grove Elementary,510225002283,No,2761722.44,36,2249209,43232.3,5,110908.44,3,199543,2,202062,2717037,11,260942.31,3,199543,2,202062,3379584.31,51627.68
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02285,Heritage High,510225002285,No,7183090.94,83.7,5783352.29,112822.21,3,74387.24,9,591253.41,7,734098,7817522.29,22,547135.26,9,591253.41,7,734098,9690008.96,116207.1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02286,Hutchison Farm Elementary,510225002286,No,3258449.29,39,2633622,49822.47,4,88243.29,3,239492,3,297092,3529318.54,17,384350.21,3,239492,3,297092,4450252.75,49822.47
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02287,John W. Tolbert Jr. Elementary,510225002287,No,3094134.79,37,2494303,52160.36,5,113653.79,3,224905,3,261273,3091977,14,318005,3,224905,3,261273,3896160,52288
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02288,River Bend Middle,510225002288,No,5457341.27,66.6,4350022.22,100092.48,4,89969.37,7,502883.68,6,514466,5376493.05,17,391006.14,7,502883.68,6,514466,6784848.87,102642.57
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02289,Seldens Landing Elementary,510225002289,No,3366232.22,41.1,2731650.3,54017.22,5,117843.92,3,241039,3,275699,3328807.3,13,298787.38,3,241039,3,275699,4144332.68,55065.1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02411,Dominion High,510225002411,No,7933699.15,93.2,6576723.5,117807.63,3,82668.14,9,623401.51,6,650906,7798617.95,17.8,419159.67,9,623401.51,6,650906,9492085.13,129021.1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02412,Frances Hazel Reid Elementary,510225002412,No,3345321.37,40,2654034,52014.65,5,114029.37,3,264469,3,312789,3373714,8,180488.79,3,264469,3,312789,4131460.79,53399.39
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02413,Countryside Elementary,510225002413,No,3347719.93,42,2684480,46287.29,5,120535.56,4,254779.37,3,287925,3196784.07,11,284789.79,4,254779.37,3,287925,4024278.23,47503
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02414,Belmont Ridge Middle,510225002414,No,5546654.24,65.7,4367096.5,102406.25,4,86972.67,7,504879.07,6,587706,5402912.5,18,392880.5,7,504879.07,6,587706,6888378.07,105129.22
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02415,Mountain View Elementary,510225002415,No,3053233.49,32.1,2443516.3,43725.5,5,116936.19,3,241421,2,251360,3234578.8,14,322392.15,3,241421,2,251360,4049751.95,47763.06
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02446,Smart's Mill Middle,510225002446,No,5414669,61.6,4252745.93,88800.59,4,96020.64,7,511888.43,6,554014,5285462.85,18,400393.52,7,511888.43,6,554014,6751758.8,90986.15
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02447,Freedom High,510225002447,No,8567122.76,112.2,7025262.77,143072.74,4,96310.08,11,710844.24,7,734705.67,8381431.38,20,447425.36,11,710844.24,7,734705.67,10274406.65,146029.27
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02448,Newton-Lee Elementary,510225002448,No,3196278.92,39,2558667,54237.67,6,133459.92,3,219134,3,285018,3171706,16,365935.32,3,219134,3,285018,4041793.32,57889.1
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02449,Belmont Station Elementary,510225002449,No,3197644.68,38,2545016.5,49816.68,5,122777.18,3,243663,3,286188,3233952.18,19,452650.73,3,243663,3,286188,4216453.91,51147
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02450,Mercer Middle,510225002450,No,7881348.53,100.3,6548948.6,119209.22,5,114219.34,9,585192.59,7,632988,7577488.6,17,392544.05,9,585192.59,7,632988,9188213.24,120378.53
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02451,Briar Woods High,510225002451,No,8686278.79,103.8,7128831.7,150535.78,3,70347.96,10,800019.37,6,687079.76,8197469.89,16,356648.13,10,800019.37,6,687079.76,10041217.15,152848.08
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02452,Legacy Elementary,510225002452,No,4017835.38,48,3348630.5,65598.33,3,74348.01,4.5,303645.87,3,291211,3907102.5,10,238023.63,4.5,303645.87,3,291211,4739983,70554.05
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02514,Pinebrook Elementary,510225002514,No,3733695.86,46,3064622,50509.37,4,94585.86,4,284566,3,289922,3665814.68,14,326232.45,4,284566,3,289922,4566535.13,51404.68
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02538,Stone Bridge High,510225002538,No,7962245.27,93,6466636.08,102174.22,3,64434.82,9,656919.37,7,774255,8005680.26,23,516360.55,9,656919.37,7,774255,9953215.18,105840.32
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02539,Little River Elementary,510225002539,No,3110523.88,39,2495118,54843.56,6,133094.88,3,228571,3,253740,3176776,14,305301.96,3,228571,3,253740,3964388.96,56327.01
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02540,Mill Run Elementary,510225002540,No,3637622.24,44,2974651,58887.53,3,75432.33,4,286159.91,3,301379,3453793,10,232249.14,4,286159.91,3,301379,4273581.05,64024.95
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02751,Rosa Lee Carter Elementary,510225002751,No,3751274.28,48,3008866,67716.46,7,162530.28,4,295759,3,284119,3447976.4,12,271777.14,4,295759,3,284119,4299631.54,68334.74
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02755,Sycolin Creek Elementary,510225002755,No,3251821.76,38.5,2625219.5,52388.67,5,107677.26,3,237788,3,281137,3334246.5,13,296560.08,3,237788,3,281137,4149731.58,53689.36
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02762,Arcola Elementary,510225002762,No,3592675.38,46,3020791,61238.13,3,72034.38,3,236051,3,263799,3971724,12,275026.31,3,236051,3,263799,4746600.31,62429.97
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02764,Stone Hill Middle,510225002764,No,4702963.92,55.5,3711069.3,90010.26,4,92383.47,6,405203.15,6,494308,4525693.26,12,264213.9,6,405203.15,6,494308,5689418.31,92103.81
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02773,Creighton's Corner Elementary,510225002773,No,3981851.94,49,3216622,65995.78,6,141350.94,4,338638,3,285241,3477128.35,12,276258.06,4,338638,3,285241,4377265.41,66682
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02774,Liberty Elementary,510225002774,No,3839885.41,50.1,3165066.3,71292.54,3,72223.11,4.5,292774,3,309822,3700940.3,8,177606.54,4.5,292774,3,309822,4481142.84,72128.7
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02776,Steuart W. Weller Elementary,510225002776,No,3179473.57,42,2670133,52200.42,6,134933.57,3,226354,2,148053,3154905.59,14,311885.63,3,226354,2,148053,3841198.22,56365.14
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02809,Kenneth W.Culbert Elementary,510225002809,No,2593069.71,27,2041129,36799.07,3,60594.75,4,296370.96,2,194975,2894240.71,14,312427.42,4,296370.96,2,194975,3698014.09,40075
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02812,Woodgrove High,510225002812,No,8191653.5,87.4,6589727.99,132477.99,3,75419.91,9,740622.6,7,785883,8782322.85,19.8,471924.08,9,740622.6,7,785883,10780752.53,136416.11
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02817,Tuscarora High,510225002817,No,7205294.87,87,5749003.65,131993.25,3,79219.97,9,646834.96,7,730236.29,7224865.36,18.8,431875.59,9,646834.96,7,730236.29,9033812.2,133063.28
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02831,Harmony Middle,510225002831,No,5303642.29,56,4036403.59,76602.28,4,98500.05,7,567448.65,6,601290,5387389.59,16,374543.46,7,567448.65,6,601290,6930671.7,79192
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02832,Buffalo Trail Elementary,510225002832,No,4198159.3,50,3080193,87961.38,13,299707.8,5.5,382926.5,4,435332,3671559.43,21,476622.33,5.5,382926.5,4,435332,4966440.26,88453.83
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02853,J. Michael Lunsford Middle,510225002853,No,6800304.45,88.9,5546181.8,119260.38,5,102879.45,8,526433.2,7,624810,6730809.21,17,361897.19,8,526433.2,7,624810,8243949.6,121930.67
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02864,Frederick Douglass Elementary,510225002864,No,3110093.67,38.2,2412642.4,53152.83,6,128719.03,4,290879.24,3,277853,3400770.86,20,465546.73,4,290879.24,3,277853,4435049.83,57656.52
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02865,John Champe High School,510225002865,No,8574445.45,113,7057871.74,153555.95,4,93415.49,11,722579.22,7,700579,8263726.13,19,414299.68,11,722579.22,7,700579,10101184.03,155937.42
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02954,Moorefield Station Elementary,510225002954,No,3863310.69,47,3148863,52728.35,4,87060.69,4,296662,3,330725,3867019.27,17,378091.8,4,296662,3,330725,4872498.07,58479.42
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02955,Discovery Elementary,510225002955,No,3597580.65,46,2839959,61066.89,7,174144.65,4,299939,3,283538,3778043,22,504603.59,4,299939,3,283538,4866123.59,65623.29
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02965,Trailside Middle,510225002965,No,5114077.78,65.2,4012841.7,102651.5,4,82202.85,7,465659.23,6,553374,5030074.86,19,415720.08,7,465659.23,6,553374,6464828.17,104955.95
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02969,Rock Ridge High,510225002969,No,8656301.74,113.4,7227211.85,159261.91,4,87526.17,11,718522.72,6,623041,8330808.15,15.8,355270.04,11,718522.72,6,623041,10027641.91,162026.6
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02970,Middleburg Community Charter,510225002970,No,656728.71,7.7,437268.3,0,6,126538.06,1.15,92922.35,0,NA,437268.3,6,126538.06,1.15,92922.35,0,0,656728.71,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,02980,Cardinal Ridge Elementary,510225002980,No,3635802.66,49,2958325,45791.14,8,178865.28,3,217737.38,3,280875,3476645.32,17,371614.75,3,217737.38,3,280875,4346872.45,45791.14
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,03001,Riverside High,510225003001,No,7189734.73,85.1,5837270.76,110048.61,3,68057.09,9,633741.88,6,650665,6998565.45,17,364818.32,9,633741.88,6,650665,8647790.65,110048.61
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,03026,Madison's Trust Elementary,510225003026,No,3719076.17,47,2988941,67330.4,8,165286.17,4,270529,3,294320,3489078.46,19,397950.57,4,270529,3,294320,4451878.03,73490.9
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,03028,Hillsboro Charter Academy,510225003028,No,535156.54,7.7,463368.55,0,0,NA,1.1,71787.99,0,NA,463368.55,0,0,1.1,71787.99,0,0,535156.54,0
VA,VIRGINIA,5102250,LOUDOUN CO PBLC SCHS,03036,Brambleton Middle School,510225003036,No,5091477.88,63.1,4018210.26,110934.27,4,84708.69,7,427123.93,6,561435,4756787.9,12,250649.34,7,427123.93,6,561435,5995996.17,112433.3
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,00939,Louisa County High,510228000939,No,6754893,93,5212807,63449.21,14,258132,18,871163,5,412791,6289466,14,258132,18,871173,5,412791,7831562,63660.69
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,00942,Thomas Jefferson Elementary,510228000942,No,2659708,32,1710478,86663.38,24,395675,8,386892,2,166663,2476332,26,512948,8,386892,2,166663,3542835,87701.57
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,01930,Louisa County Middle,510228001930,No,4419355,64,3339565,108568.02,5,140761,16,620489,4,318540,4196084,5,140761,14,620489,4,318540,5275874,108816.02
VA,VIRGINIA,5102280,LOUISA CO PBLC SCHS,02036,Jouett Elementary,510228002036,No,2853278.5,42,2150320.5,80241.41,12,231122,9,317026,2,154810,2401104,14,319882,9,317026,2,154810,3192822,80596.09
